generation_formed,score,smiles_str
2,2.640376530191745,C(CC(C(CO)O)O)=O
2,2.640376530191745,C(C(CO)(C(C)O)O)=O
2,2.596359506202746,C(C)(C(CO)(C(C=O)O)O)=O
1,2.575199570110883,C1(C(C(C(O)OCC1)O)O)=O
2,2.554542041919078,C(CCO)=O
2,2.551104804105009,C(C(C(C(CO)(CCO)O)=O)O)=O
2,2.540813648677315,C(C(CO)(C(C(C(C)O)=O)O)O)=O
2,2.540813648677315,C(C(CO)(C(C=O)O)O)(C(C)O)=O
2,2.540813648677315,C(C(C(C=O)O)O)(C(CO)(C)O)=O
2,2.537512965104427,C(C(C(CO)=O)C(CO)(C)O)=O
2,2.537512965104427,C(CC(C(C(CO)(C)O)O)=O)=O
2,2.537512965104427,C(CO)(CC(CC(CO)=O)O)=O
2,2.537512965104427,C(CC(CO)(CC(CO)=O)O)=O
2,2.537512965104427,C(CC(CO)(C(C(C)=O)O)O)=O
2,2.530813049129094,C(C(C(CO)(C)O)C(C=O)O)=O
2,2.530813049129094,C(C(CC(CC(CO)=O)O)O)=O
2,2.530813049129094,C(C(CC(C(C(C)=O)O)O)O)=O
2,2.530813049129094,C(C(C(CO)(C)O)(CC=O)O)=O
2,2.518351493007388,C(C(C(CO)(CC(CO)O)O)=O)=O
2,2.496619565016474,C(CO)(CC(CO)(CO)O)=O
2,2.496619565016474,C(C)(C(C(CO)(CO)O)O)=O
2,2.496619565016474,C(CO)(C(C(CO)(C)O)O)=O
2,2.476272536045756,C(C(CO)(C(C(C)=O)O)O)=O
2,2.466538255638327,C(C(C(CO)C(C)(CO)O)=O)=O
2,2.466538255638327,C(CC(C(CCO)=O)O)(CO)=O
2,2.466538255638327,C(C(CCO)(CC(CO)=O)O)=O
2,2.466538255638327,C(C(CCO)(C(C(C)=O)O)O)=O
2,2.462925767130103,C(C(C(CO)(C)O)(C(C=O)O)O)=O
1,2.456493060639943,C1(COC(C(C(C1)O)O)O)=O
2,2.447344760945882,C(C(CC(C)(CO)O)=O)=O
2,2.447344760945882,C(C(C)(CC(CO)=O)O)=O
2,2.447344760945882,C(C(C)(C(C(C)=O)O)O)=O
1,2.422635087347474,C(C(C=CC(CO)=O)O)=O
2,2.418454408249702,C(C(C(CO)=O)C(C(CO)O)O)=O
2,2.418454408249702,C(CC(C(C(C(CO)O)O)O)=O)=O
2,2.418454408249702,C(C(CO)(C(CO)(CC=O)O)O)=O
2,2.417257424048032,C(C(C(C)O)O)(CCO)=O
2,2.417257424048032,C(CO)(C(CO)C(C)O)=O
2,2.417257424048032,C(CC(CO)(CCO)O)=O
2,2.41175449227437,C(C(C(C(CO)O)O)C(C=O)O)=O
2,2.41175449227437,C(C(C(C(CO)O)O)(CC=O)O)=O
1,2.411210091388668,C(C(C(C(C=C)=O)O)O)=O
1,2.4040631312642953,C(C=CC(C(CO)O)=O)=O
1,2.3907817188416383,C1(C(C(COC(C1)O)O)O)=O
2,2.377561008161749,C(C(CO)(C(CO)(CO)O)O)=O
2,2.372761632851209,C(C(C(CC(CO)(C)O)=O)O)=O
2,2.372761632851209,C(C(C(C)(CC(CO)=O)O)O)=O
2,2.372761632851209,C(C)(C(C(C(C(C)=O)O)O)O)=O
2,2.372761632851209,C(C(C(C)(C(C(C)=O)O)O)O)=O
1,2.371319442591514,C(C)(C1C(C(C(O1)O)O)O)=O
1,2.352365105948295,C(CC1C(C(C(O)O1)O)O)=O
1,2.347625426552143,C1(C(C(CO)O)OC(C1)O)=O
1,2.345653857639875,C1(C(C(CO)OC(C1)O)O)=O
2,2.33909682889923,C(C(CO)O)(CC(C)O)=O
2,2.33909682889923,C(CC(C)(C(CO)O)O)=O
2,2.33909682889923,C(C)(C(CO)(C(C)O)O)=O
2,2.332619919977035,C(C(C(CO)=O)CO)=O
2,2.332619919977035,C(CC(C(CO)O)=O)=O
1,2.332598361722078,C1(C(COC(C(C1)O)O)O)=O
2,2.325920004001703,C(C(CO)C(C=O)O)=O
2,2.325920004001703,C(C(CO)(CC=O)O)=O
2,2.325368435657467,C(CO)(C(C)O)=O
1,2.287470500520315,C1(C(CO)OC(C(C1)O)O)=O
2,2.266193672618713,C(C(C(CO)O)(C(C)O)O)=O
2,2.265452013886418,C(C(C(CC(CO)=O)=O)CO)=O
2,2.265452013886418,C(CC=O)(C(C(CO)=O)CO)=O
2,2.265452013886418,C(CC(CC(C(CO)O)=O)=O)=O
2,2.264016290730681,C(C(C(CO)(C(CO)O)O)O)(O)=O
2,2.261645210510935,C(C(C(CO)CO)=O)=O
2,2.258032722002711,C(C(CO)(C(C=O)O)O)=O
2,2.253703075996484,C(C(C(CC(C(CO)O)O)=O)O)=O
2,2.253703075996484,C(C(CO)(C(C)(C(C=O)O)O)O)=O
2,2.237487134826254,C(CO)(C(C=CC=O)O)=O
2,2.2157128225778,C(CC(C(C(CO)O)=O)O)(CO)=O
2,2.2157128225778,C(CO)(C(CO)C(C(CO)=O)O)=O
2,2.2157128225778,C(CC(C(CO)=O)O)(C(CO)O)=O
2,2.2157128225778,C(CO)(C(CO)(CC(CO)=O)O)=O
2,2.193876768997754,C(C(CO)C(C=O)O)(CC=O)=O
2,2.193876768997754,C(CC(C=O)O)(C(C=O)CO)=O
2,2.193876768997754,C(C(CO)(CC(CC=O)=O)O)=O
2,2.17416716141149,C(CC(C(C(C=O)CO)=O)O)=O
2,2.17416716141149,C(C(CO)C(C(CC=O)=O)O)=O
2,2.17416716141149,C(C(CO)(CC=O)O)(CC=O)=O
1,2.172360166511382,C1(C(C(O)OCC(C1)O)O)=O
2,2.167868587723817,C(C(C(CCO)=O)O)=O
2,2.154441902018036,C(C(C(CO)(CO)O)O)(CCO)=O
2,2.154441902018036,C(CO)(C(CO)C(CO)(CO)O)=O
2,2.154441902018036,C(CO)(C(C(CO)(CCO)O)O)=O
2,2.150513157783892,C(C(CO)(C(C(C=O)O)O)O)=O
2,2.149938486120548,C(C(CO)(CC(CO)=O)O)=O
2,2.135291607654538,C(CO)(C(CO)(C(C(C)=O)O)O)=O
2,2.135291607654538,C(C)(C(CO)(C(C(CO)=O)O)O)=O
1,2.127232305309619,C1(C(C(O)OC(CO)C1)O)=O
2,2.105167097947444,C(C(CC(CO)(CCO)O)=O)=O
2,2.105167097947444,C(C(C)(C(C(CCO)=O)O)O)=O
2,2.105167097947444,C(CO)(C(CO)C(C(C)=O)O)=O
2,2.105167097947444,C(C(C)(C(C(CO)=O)CO)O)=O
2,2.076281306869234,C(C(CO)O)(CC(CO)(CO)O)=O
2,2.076281306869234,C(CO)(C(C(C)(C(CO)O)O)O)=O
2,2.076281306869234,C(C)(C(CO)(C(CO)(CO)O)O)=O
2,2.072853778093006,C(C)(C(CO)(CC(C=O)=O)O)=O
2,2.072214871249046,C(C(C(C(CCO)=O)=O)CO)=O
2,2.072214871249046,C(CC(C(C(CO)CO)=O)=O)=O
2,2.068643962452072,C1(C(CO)(C(C(C1CO)O)O)O)=O
2,2.06509515603527,C(CCO)(C(C(C(CO)O)=O)O)=O
2,2.06509515603527,C(C(CO)CO)(C(C(CO)=O)O)=O
2,2.064678669511225,C1(C(C(C(C(C1CO)O)O)O)O)=O
2,2.064678669511225,C1(CC(C(C(C1(CO)O)O)O)O)=O
2,2.059473179816152,C(C(C(C(C(C)=O)O)=O)CO)=O
2,2.059473179816152,C(CC(C(C(CCO)=O)O)=O)=O
1,2.059372935048189,C1(C(O)OCC(C(C1)O)O)=O
2,2.054907245165553,C(C(C(C(C(C)=O)=O)CO)O)=O
2,2.054907245165553,C(C(CC(C(CCO)=O)=O)O)=O
2,2.054907245165553,C(C(CO)(CC(C(C)=O)=O)O)=O
2,2.046048098779168,C(CCO)(C(C(C=O)=O)CO)=O
2,2.046048098779168,C(C(CO)CO)(CC(C=O)=O)=O
2,2.042222716449644,C(C(C=O)O)(C(C(C)=O)CO)=O
2,2.042222716449644,C(C(C=O)O)(CC(CCO)=O)=O
2,2.040767874172773,C(C(CO)CC=O)(C(C=O)O)=O
2,2.040767874172773,C(C(CO)CC(C(C=O)O)=O)=O
2,2.036641305847909,C(CC(C(C=O)=O)CO)(CO)=O
2,2.036641305847909,C(CO)(C(CO)CC(C=O)=O)=O
2,2.036641305847909,C(CCC(C=O)=O)(C(CO)O)=O
2,2.033446553698625,C(C(CO)(C(C=CC=O)O)O)=O
2,2.033232404454495,C(C(C(CO)O)=O)(CC(CO)O)=O
2,2.033232404454495,C(C(CO)=O)(C(CO)C(CO)O)=O
2,2.03185156413808,C(CC(C(C(C=O)=O)CO)O)=O
2,2.03185156413808,C(C(CO)C(CC(C=O)=O)O)=O
2,2.027006502798643,C(C(CC(C)(C(CO)O)O)=O)=O
2,2.027006502798643,C(CC(C(C)=O)O)(C(CO)O)=O
2,2.027006502798643,C(C(C)(CC(C(CO)O)=O)O)=O
2,2.024917810759391,C1(C(C(C(O)OCC1CO)O)O)=O
2,2.024917810759391,C1(CCOC(C(C1(CO)O)O)O)=O
1,2.018661843216862,C(C(C(C=CCO)=O)O)=O
1,2.016216642758693,C1(C(O)OC(C(CO)O)C1)=O
2,2.015511017828133,C1(COC(C(C(C1CO)O)O)O)=O
2,2.015511017828133,C1(C(CO)OC(C(C(C1)O)O)O)=O
1,2.014245073846425,C1(C(O)OC(CO)C(C1)O)=O
2,2.014184847194586,C(CO)(CC(CO)(C)O)=O
2,2.014184847194586,C(C)(C(C(CO)(C)O)O)=O
2,2.014184847194586,C(C(C)O)=O
2,2.012840533233132,C(C(C=CC(C(CO)O)=O)O)=O
2,2.012840533233132,C(C(C=CC(CO)=O)(CO)O)=O
2,2.011974972742494,C(C(CO)(C(C(C=C)=O)O)O)=O
2,2.011974972742494,C(C(C(C(C=C)=O)(CO)O)O)=O
2,2.011361879831995,C(C=CC(C(CO)(CO)O)=O)=O
2,2.010305523476447,C1(C(C(COC(C1CO)O)O)O)=O
2,2.010305523476447,C1(CC(O)OCC(C1(CO)O)O)=O
2,2.008763129426982,C(C1C(C(C(O1)O)O)O)(CCO)=O
2,2.008763129426982,C(C)(C1(CO)C(C(C(O1)O)O)O)=O
2,2.007308288081433,C(C(CO)C1C(C(C(O)O1)O)O)=O
2,2.0068925345082542,C1(C(C(CO)O)OC(C1CO)O)=O
2,2.0068925345082542,C1(CC(OC1(CO)C(CO)O)O)=O
2,2.006737796193804,C1(C(C(CO)OC(C1CO)O)O)=O
2,2.006737796193804,C1(CC(O)OC(CO)C1(CO)O)=O
2,2.00573958603188,C1(C(COC(C(C1CO)O)O)O)=O
2,2.00573958603188,C1(CC(C(O)OCC1(CO)O)O)=O
2,2.002171861543204,C1(C(CO)OC(C(C1CO)O)O)=O
2,2.002171861543204,C1(CC(C(OC1(CO)CO)O)O)=O
2,2.002093681669678,C(C(C(CO)O)(C(C)O)O)(O)=O
2,1.993055056384648,C1(C(C(O)OCC(C1CO)O)O)=O
2,1.993055056384648,C1(CC(COC(C1(CO)O)O)O)=O
2,1.989487330498989,C1(C(C(O)OC(CO)C1CO)O)=O
2,1.989487330498989,C1(CC(CO)OC(C1(CO)O)O)=O
2,1.984138749143924,C1(C(O)OCC(C(C1CO)O)O)=O
2,1.9807257620383751,C1(C(O)OC(C(CO)O)C1CO)=O
2,1.980571022326942,C1(C(O)OC(CO)C(C1CO)O)=O
2,1.978431555977906,C(CC(C)=O)=O
2,1.9722872530807511,C(CC1C(C(C(O1)=O)O)O)=O
2,1.96119931393757,C1(C(C(C(C(C)=O)O1)O)O)=O
2,1.9541033465181252,C(C(CC(C(C(CO)O)O)O)=O)=O
2,1.9391501998294842,C(C1(CO)C(CC(CO)(O1)O)O)=O
2,1.936533990385826,C1(COC(C(C(C1)O)O)(O)O)=O
2,1.935815300396527,C(C1(CO)C(C(C(C)(O1)O)O)O)=O
2,1.9343604571883342,C(C(CO)(C1C(CC(O)O1)O)O)=O
2,1.9343604571883342,C(C1(CO)C(C(CC(O1)O)O)O)=O
2,1.9339447064091222,C(C(CO)C1(C(C(CO1)O)O)O)=O
2,1.931286680581863,C(CC1C(C(C(O)(O)O1)O)O)=O
2,1.920198741438682,C(C)(C1C(C(C(O1)(O)O)O)O)=O
2,1.9166942421112911,C(C(CO)(C1(CC(CO1)O)O)O)=O
2,1.9150927807901752,C(CC(CO)(C(CO)O)O)=O
2,1.9150927807901752,C(C(C(C)O)O)(C(CO)O)=O
2,1.9150927807901752,C(CO)(C(CO)(C(C)O)O)=O
2,1.89512629033986,C(C(CO)(C(C(CO)O)O)O)=O
2,1.8866476435911612,C1(C(CO)OCC(C(C1O)O)O)=O
2,1.8866476435911612,C1(COCC(C(C1(CO)O)O)O)=O
2,1.8832346553214592,C1(C(CO)OC(C(CO)O)C1O)=O
2,1.8832346553214592,C1(COC(C(CO)O)C1(CO)O)=O
2,1.8830799167741792,C1(C(CO)OC(C(C1O)O)CO)=O
2,1.8830799167741792,C1(COC(CO)C(C1(CO)O)O)=O
2,1.874690354871447,C=CC(CO)=O
1,1.8729213006560461,C(C(CO)O)=CC(C=O)=O
2,1.8404190145198962,C(C(C(C)O)O)(O)=O
2,1.839462032145704,C(C(C)=O)(C)=O
2,1.8335793489356291,C1(CC(C(C(CO)O)O1)=O)=O
2,1.812418082333054,C(C(C(C=O)O)O)(C(CO)O)=O
2,1.8074125746031062,C1(C(CC(C(CO)O)O1)=O)=O
2,1.807191056269105,C1(C(C(C(O)(O)OCC1)O)O)=O
2,1.792578776436742,C1(CC(C(C(CO)O1)O)=O)=O
2,1.792578776436742,C1(C(C(CO)O)OC(C1)(O)O)=O
2,1.792578776436742,C1(C(C(CO)OC(C1)(O)O)O)=O
2,1.792578776436742,C1(C(C(COC(C1)(O)O)O)O)=O
2,1.7880128520306902,C1(CC(C(OC1CO)=O)O)=O
2,1.7880128520306902,C1(C(CO)OC(C(C1)O)(O)O)=O
2,1.7880128520306902,C1(C(COC(C(C1)O)(O)O)O)=O
2,1.775328320520814,C1(C(C(CC(CO)O1)=O)O)=O
2,1.775328320520814,C1(C(C(O)(O)OC(CO)C1)O)=O
2,1.775328320520814,C1(C(C(O)(O)OCC(C1)O)O)=O
2,1.766412002104218,C1(C(CC(C(CO)O1)O)=O)=O
2,1.766412002104218,C1(C(O)(O)OC(C(CO)O)C1)=O
2,1.766412002104218,C1(C(O)(O)OC(CO)C(C1)O)=O
2,1.766412002104218,C1(C(O)(O)OCC(C(C1)O)O)=O
2,1.752359928982216,C(C(CO)=O)(C)=O
1,1.679688244778547,C1(C(C(C(C1CO)O)O)O)=O
2,1.651197978714365,C(C(C(C(CC(C=O)O)=O)O)O)=O
2,1.623574424255523,CC1(C(C(C(CO1)O)O)O)O
2,1.618496892577852,C(CC(CO)(C(C(O)=O)O)O)=O
2,1.603002454689588,C(C(CC(CO)(C(CO)O)O)=O)=O
2,1.603002454689588,C(C(C)(C(C(C(CO)O)=O)O)O)=O
2,1.5942780798765601,C(CO)(CC(C(C)=O)=O)=O
2,1.5776034924899,C(C(C(CO)(CO)O)O)(O)=O
1,1.5609817353076072,C(C1C(CC(CO)(O1)O)O)=O
2,1.543909694603528,C(C(C(C(C(C=O)O)O)O)O)(O)=O
1,1.520943432766828,C1C(C(C(O)O1)O)O
1,1.5189644095486732,C(C1C(C(C(C)(O1)O)O)O)=O
1,1.5000100729054542,C(C(C1C(CC(O)O1)O)O)=O
1,1.5000100729054542,C(C1C(C(CC(O1)O)O)O)=O
1,1.5000100729054542,C(C1C(C(C(C1O)O)O)O)=O
1,1.4952703935093021,C(CC1(C(C(CO1)O)O)O)=O
2,1.492136168945464,C1C(C(C(CC(O)O1)O)O)O
2,1.487324285972747,C1(C(C(CC(CO)(O)O1)O)O)=O
2,1.4823755432850452,C(C(C)=O)(C(C(CO)O)O)=O
2,1.482076976168784,C1(C(C(C(CC(O)O1)O)O)O)=O
2,1.470989037025604,C1(C(C(C(C(C)(O)O1)O)O)O)=O
2,1.453745560324635,C(C(C(C)(C(C=O)O)O)O)(O)=O
1,1.437087036389741,C1(CC(C(C1(CO)O)O)O)=O
2,1.413225998706068,C(C(C(C=O)O)O)(CC(C)O)=O
2,1.413225998706068,C(CC(C)(C(C(C=O)O)O)O)=O
2,1.413225998706068,C(C(C(C)O)(C(C(C)=O)O)O)=O
2,1.413225998706068,C(C)(C(C(C)O)(C(C=O)O)O)=O
2,1.411187952919747,C(C(CCC(C=O)=O)O)=O
1,1.4059483406132791,C(C1(C(C(C(CO)O1)O)O)O)O
1,1.4059483406132791,C1C(C(C(C(CO)(O)O1)O)O)O
2,1.405025630677003,C(CCC(C(CO)=O)=O)=O
2,1.3983498770509621,C(C(C(CO)=O)O)=O
2,1.38738718030497,C(C(C=CC(C=O)O)O)=O
2,1.381496346159722,C1(C(C(CO1)O)O)=O
2,1.3633095189695021,C(CO)(CC(CO)=O)=O
2,1.357981351856026,C1(C(C(C(CCO)(O)O1)O)O)=O
2,1.3505556421120422,C(C(C(C(C=O)O)O)O)(O)=O
2,1.338803147617611,C1(C(CC(C(CO)O)(O)O1)O)=O
2,1.3336803861426891,C(CC(C(CC(CC=O)O)=O)O)=O
1,1.276848841179046,C(C(C1(CC(CO1)O)O)O)=O
2,1.269573382637347,C(C(C(CO)=O)C(C)O)=O
2,1.269573382637347,C(CC(C(C(C)O)O)=O)=O
2,1.269573382637347,C(CC(CO)(CC=O)O)=O
2,1.267974597704481,C1(C(C(C(C1)O)O)O)=O
2,1.262873466662015,C(C(C(C)O)C(C=O)O)=O
2,1.262873466662015,C(CC(CC(C=O)O)O)=O
2,1.262873466662015,C(C(C(C)O)(CC=O)O)=O
2,1.256843441817793,C1C(C(C(O)(O)O1)O)O
2,1.228679982549395,C(CC(CO)(CO)O)=O
2,1.228679982549395,C(CO)(C(C(C)O)O)=O
2,1.218152497499134,C(CC(C(C(C)=O)=O)O)=O
2,1.20240547654673,C(C(C(CC(CO)=O)=O)C(C)O)=O
2,1.20240547654673,C(CC=O)(C(C(CO)=O)C(C)O)=O
2,1.20240547654673,C(CC(CC(C(C(C)O)O)=O)=O)=O
2,1.20240547654673,C(CC(CC(CC(CO)=O)=O)O)=O
2,1.20240547654673,C(CC(CC=O)(CC(CO)=O)O)=O
2,1.20240547654673,C(CC(CC(CO)(CC=O)O)=O)=O
2,1.1985986731712481,C(C(C(CO)C(C)O)=O)=O
2,1.1985986731712481,C(C(CCO)(CC=O)O)=O
2,1.194986197701539,C(C(C(C)O)(C(C=O)O)O)=O
2,1.183838449139032,C(C(C1CC(C(O)O1)O)O)=O
2,1.183838449139032,C(C1C(CC(C(O1)O)O)O)=O
2,1.183838449139032,C(C1CC(C(C(O1)O)O)O)=O
2,1.183838449139032,C(C1(C(C(C(C1)O)O)O)O)=O
2,1.179405178478803,C(C(CC(C)O)=O)=O
2,1.179405178478803,C(CC(C(C)=O)O)=O
2,1.179405178478803,C(C(C)(CC=O)O)=O
2,1.176680176821421,C(CC(C=CC=O)=O)=O
2,1.168984841159429,C1(C(CC(O)OCC1O)O)=O
2,1.1668986841802251,C(C(C(CO)=O)C(C=O)O)=O
2,1.1668986841802251,C(CC(C(C(C=O)O)O)=O)=O
2,1.165417113876785,C1(C(CO)OC(CC1O)O)=O
1,1.163861609715852,C(C1(CC(C(CO)O1)O)O)=O
1,1.163861609715852,C(C1(CC(C(CO1)O)O)O)=O
2,1.160198768204893,C(C(C(C=O)C(C=O)O)O)=O
2,1.140196028700913,C1(C(CO)OC(CO)(C1)O)=O
2,1.140196028700913,C1(C(COC(CO)(C1)O)O)=O
2,1.130830231658067,C(C(C(C)O)C(C=O)O)(CC=O)=O
2,1.130830231658067,C(CC(C=O)O)(C(C=O)C(C)O)=O
2,1.130830231658067,C(CC(CC(C(CC=O)O)O)=O)=O
2,1.130830231658067,C(CC(CC(C=O)O)(CC=O)O)=O
2,1.130830231658067,C(CC(C=O)O)(CC(CC=O)O)=O
2,1.130830231658067,C(C(C(C)O)(CC(CC=O)=O)O)=O
2,1.126005284092273,C(C(C(C(CO)=O)O)O)=O
2,1.118035244359519,C1(C(C(C(CC1O)O)O)O)=O
2,1.111120624071802,C(CC(C(C(C=O)C(C)O)=O)O)=O
2,1.111120624071802,C(C(C(C)O)C(C(CC=O)=O)O)=O
2,1.111120624071802,C(CC(C(CC=O)O)(CC=O)O)=O
2,1.111120624071802,C(CC(CC(C(CC=O)=O)O)O)=O
2,1.111120624071802,C(C(C(C)O)(CC=O)O)(CC=O)=O
2,1.10482205038413,C(C(C(CC(C)O)=O)O)=O
2,1.10482205038413,C(CC(C)(C(C=O)O)O)=O
2,1.095923974714126,C(C(C(C(C=O)=O)CO)O)=O
2,1.091093657142366,C(C(C(C)O)=O)=O
2,1.086891943192925,C(CO)(C(C(C)O)C(C=O)O)=O
2,1.086891943192925,C(CC(C=O)O)(C(C(C)O)O)=O
2,1.086891943192925,C(CC(CO)(CC(C=O)O)O)=O
2,1.086891943192925,C(C(C(C)O)(CC(CO)=O)O)=O
2,1.076730480021681,C(C(CC(C=O)=O)O)=O
2,1.074677612236585,C(CO)(C1C(CC(O1)O)O)=O
2,1.059096160880174,C1(COC(C(CC1O)O)O)=O
2,1.058516677073087,C(C(C)O)(C(C(CO)=O)O)=O
2,1.037171066226321,C(CC(C=O)=O)=O
2,1.022662840504083,C1(COC(C(CO)O)(C1)O)=O
1,1.015922876493889,C1(CC(C(C(CO)O)O1)O)=O
2,1.009807240753318,C(C(C(C(C=O)=O)C(C)O)O)(C)=O
2,1.009807240753318,C(C(CC(C=O)=O)O)(CC(C)O)=O
2,1.009807240753318,C(CC(C(CC(C(C)=O)O)=O)O)=O
2,1.009807240753318,C(C)(C(CC(C=O)(CC=O)O)O)=O
2,1.009807240753318,C(CC(C)(C(CC(C=O)=O)O)O)=O
2,1.009807240753318,C(C)(C(C(C)O)(CC(C=O)=O)O)=O
2,1.009168333909358,C(C(C(C(CCO)=O)=O)C(C)O)=O
2,1.009168333909358,C(CC(C(C(CO)C(C)O)=O)=O)=O
2,1.009168333909358,C(CC(CC(C(CCO)=O)=O)O)=O
2,1.009168333909358,C(CC(C(CCO)=O)(CC=O)O)=O
2,1.009168333909358,C(C(CCO)(CC=O)O)(CC=O)=O
2,1.006757860607351,C(C(C(CO)=O)C(CO)(CO)O)=O
2,1.006757860607351,C(CC(C(C(CO)(CO)O)O)=O)=O
